codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao,vento_rajada,radiacao,precipitacao
A242,26/04/2019,01,23.8,24.1,23.8,100,100,100,23.8,24.1,23.8,1012.3,1012.3,1011.7,0.2,105,0.8,-2.97,0.0
A242,26/04/2019,00,24.1,24.6,24.1,100,100,100,24.1,24.6,24.1,1011.8,1011.8,1011.1,0.2,108,0.8,-2.87,0.0
A242,26/04/2019,02,23.6,23.8,23.6,100,100,100,23.6,23.8,23.6,1012.9,1012.9,1012.3,0.4,111,0.8,-3.47,0.0
A242,26/04/2019,03,23.6,23.7,23.6,100,100,100,23.6,23.7,23.6,1012.7,1012.9,1012.7,0.6,140,0.9,-3.36,0.0
A242,26/04/2019,04,23.3,23.6,23.3,100,100,100,23.3,23.6,23.3,1012.1,1012.7,1012.1,0.5,136,0.9,-3.20,0.0
A242,26/04/2019,07,22.7,23.0,22.7,100,100,100,22.7,23.0,22.7,1011.1,1011.1,1010.9,0.7,139,1.0,-1.88,0.0
A242,26/04/2019,05,23.0,23.3,23.0,100,100,100,23.0,23.3,23.0,1011.7,1012.1,1011.7,0.4,152,0.9,-2.95,0.0
A242,26/04/2019,06,23.0,23.1,23.0,100,100,100,23.0,23.1,23.0,1011.1,1011.7,1011.1,0.2,136,0.7,-2.32,0.0
A242,26/04/2019,08,22.6,22.7,22.6,100,100,100,22.6,22.7,22.6,1011.2,1011.3,1011.1,0.3,133,1.0,-1.29,0.0
A242,26/04/2019,09,22.5,22.7,22.5,100,100,100,22.5,22.7,22.5,1011.8,1011.8,1011.2,0.4,147,0.8,-1.41,0.0
A242,26/04/2019,10,22.9,22.9,22.5,100,100,100,22.9,22.9,22.5,1012.0,1012.0,1011.8,0.1,,0.8,55.83,0.0
A242,26/04/2019,14,28.8,28.8,27.0,72,85,71,23.3,24.4,22.6,1013.2,1013.4,1013.2,1.5,40,5.1,2301.,0.0
A242,26/04/2019,12,26.1,26.3,24.6,88,100,87,23.9,25.1,23.6,1013.0,1013.0,1012.6,1.7,27,3.9,1575.,0.0
A242,26/04/2019,11,24.6,24.6,22.8,100,100,100,24.6,24.6,22.8,1012.6,1012.6,1012.0,0.6,38,1.3,663.4,0.0
A242,26/04/2019,13,27.1,27.2,25.8,85,90,80,24.4,24.6,23.1,1013.3,1013.3,1013.0,1.8,54,5.8,1427.,0.0
A242,26/04/2019,15,30.0,30.0,28.4,68,74,63,23.3,23.7,22.0,1012.8,1013.2,1012.8,2.8,44,6.0,2788.,0.0
A242,26/04/2019,17,30.4,30.6,29.5,61,67,57,22.1,23.0,20.7,1010.8,1012.0,1010.8,1.9,64,7.5,2971.,0.0
A242,26/04/2019,18,30.3,31.1,30.3,63,65,55,22.6,23.0,20.9,1009.8,1010.8,1009.7,3.6,43,8.4,2836.,0.0
A242,26/04/2019,19,29.9,30.7,29.3,63,68,60,22.2,23.0,21.1,1009.6,1009.8,1009.5,2.3,45,7.6,1883.,0.0
A242,26/04/2019,20,29.8,30.4,29.6,61,64,57,21.4,22.3,20.8,1009.3,1009.6,1009.3,2.7,45,6.0,1567.,0.0
A242,26/04/2019,21,27.7,29.9,27.7,72,75,60,22.1,23.1,21.3,1009.7,1009.7,1009.3,2.0,52,7.1,504.1,0.0
A242,26/04/2019,22,25.2,27.7,25.2,86,86,72,22.7,23.5,22.0,1010.2,1010.3,1009.7,0.9,60,5.2,26.17,0.0
A242,26/04/2019,23,24.0,25.2,24.0,93,93,86,22.7,22.7,22.2,1011.1,1011.1,1010.2,0.3,112,2.5,-3.54,0.0
A242,26/04/2019,16,30.0,30.2,29.1,61,68,61,21.7,23.4,21.2,1012.0,1012.9,1012.0,2.4,57,6.3,2501.,0.0
A242,27/04/2019,00,23.3,24.0,23.3,96,96,93,22.6,22.8,22.6,1011.5,1011.5,1011.1,0.3,107,0.7,-3.53,0.0
A242,27/04/2019,01,22.9,23.3,22.9,97,97,96,22.4,22.6,22.4,1012.1,1012.1,1011.5,0.5,140,1.1,-3.48,0.0
A242,27/04/2019,02,22.5,22.9,22.5,98,98,97,22.2,22.4,22.2,1012.4,1012.5,1012.1,0.3,113,1.3,-3.42,0.0
A242,27/04/2019,03,22.1,22.5,22.1,100,100,98,22.1,22.2,22.0,1012.1,1012.6,1012.1,0.5,137,1.0,-3.44,0.0
A242,27/04/2019,04,21.9,22.2,21.9,100,100,100,21.9,22.2,21.9,1011.7,1012.1,1011.6,0.5,125,1.3,-3.06,0.0
A242,27/04/2019,05,22.1,22.1,21.9,100,100,100,22.1,22.1,21.9,1010.9,1011.7,1010.9,0.3,189,0.9,-2.82,0.0
A242,27/04/2019,06,22.1,22.4,22.1,100,100,100,22.1,22.4,22.1,1010.4,1010.9,1010.4,0.2,140,0.9,-2.43,0.0
A242,27/04/2019,07,21.9,22.1,21.9,100,100,100,21.9,22.1,21.9,1010.5,1010.5,1010.4,0.4,138,1.3,-2.36,0.0
A242,27/04/2019,08,22.0,22.0,21.8,100,100,100,22.0,22.0,21.8,1010.6,1010.6,1010.5,0.5,134,1.2,-2.25,0.0
A242,27/04/2019,09,21.7,22.0,21.7,100,100,100,21.7,22.0,21.7,1011.0,1011.0,1010.6,0.2,119,1.4,-2.46,0.0
A242,27/04/2019,14,27.9,28.1,25.5,79,91,77,24.0,24.5,23.1,1013.5,1013.8,1013.5,1.5,28,5.7,1865.,0.2
A242,27/04/2019,10,22.0,22.0,21.6,100,100,100,22.0,22.0,21.6,1011.6,1011.6,1011.0,0.3,77,0.7,61.39,0.0
A242,27/04/2019,11,24.0,24.0,22.0,100,100,100,24.0,24.0,22.0,1012.3,1012.3,1011.6,0.4,194,1.0,675.3,0.0
A242,27/04/2019,12,26.1,26.1,23.9,88,100,88,24.0,24.4,23.3,1013.0,1013.0,1012.3,1.0,37,3.5,1448.,0.0
A242,27/04/2019,13,26.7,27.4,26.2,86,88,83,24.2,24.7,23.6,1013.7,1013.7,1013.0,1.7,58,5.0,1463.,0.0
A242,27/04/2019,15,29.4,29.4,27.4,74,84,73,24.3,25.1,23.3,1012.8,1013.5,1012.8,1.4,43,4.9,1807.,0.0
A242,27/04/2019,16,29.1,30.1,27.9,75,82,67,24.2,25.1,22.9,1011.6,1012.8,1011.6,1.0,353,6.2,2142.,0.0
A242,27/04/2019,17,29.7,29.8,29.0,71,78,66,23.9,25.3,22.7,1010.6,1011.6,1010.6,1.5,29,5.7,1769.,0.2
A242,27/04/2019,18,30.2,30.3,29.5,68,73,65,23.6,24.3,22.6,1009.7,1010.6,1009.7,2.4,31,5.6,1801.,0.0
A242,27/04/2019,19,30.3,30.4,29.6,67,71,64,23.5,24.2,22.7,1009.3,1009.7,1009.3,2.6,32,6.0,2029.,0.0
A242,27/04/2019,20,29.4,30.5,29.4,66,68,63,22.4,23.8,22.2,1009.2,1009.3,1009.1,2.9,30,6.4,1623.,0.0
A242,27/04/2019,21,28.2,29.4,28.2,73,73,65,22.9,23.1,22.0,1009.5,1009.5,1009.2,2.5,50,11.8,639.2,0.0
A242,27/04/2019,22,26.0,28.2,26.0,87,87,73,23.6,24.0,22.7,1010.1,1010.1,1009.5,1.0,67,4.8,39.93,0.0
A242,27/04/2019,23,24.9,26.1,24.9,91,91,86,23.4,23.7,23.4,1010.8,1010.8,1010.1,0.8,76,2.5,-3.38,0.0
A242,28/04/2019,00,24.3,24.9,24.3,94,94,91,23.4,23.6,23.4,1011.6,1011.6,1010.8,0.4,87,2.2,-3.54,0.0
A242,28/04/2019,01,23.9,24.4,23.9,97,97,94,23.4,23.5,23.3,1012.0,1012.0,1011.6,0.3,89,1.0,-3.53,0.0
A242,28/04/2019,02,23.5,23.9,23.5,98,98,97,23.1,23.4,23.1,1012.5,1012.5,1012.0,0.7,141,0.9,-3.54,0.0
A242,28/04/2019,03,23.2,23.5,23.2,98,98,98,22.9,23.1,22.9,1011.8,1012.5,1011.8,0.5,128,1.0,-3.52,0.0
A242,28/04/2019,04,22.9,23.2,22.9,100,100,98,22.9,23.2,22.9,1010.9,1011.8,1010.9,0.8,139,1.0,-3.37,0.0
A242,28/04/2019,05,22.6,22.9,22.6,100,100,100,22.6,22.9,22.6,1010.2,1010.9,1010.2,0.4,124,1.2,-3.30,0.0
A242,28/04/2019,13,28.6,28.7,26.8,74,87,72,23.6,24.6,23.0,1013.3,1013.3,1013.0,2.7,40,6.9,2405.,0.0
A242,28/04/2019,06,22.4,22.6,22.4,100,100,100,22.4,22.6,22.4,1009.7,1010.2,1009.7,0.3,127,0.9,-3.21,0.0
A242,28/04/2019,07,22.3,22.5,22.3,100,100,100,22.3,22.5,22.3,1009.7,1009.7,1009.5,0.3,129,0.8,-2.87,0.0
A242,28/04/2019,08,22.1,22.3,22.1,100,100,100,22.1,22.3,22.1,1010.2,1010.2,1009.7,0.3,106,1.2,-3.28,0.0
A242,28/04/2019,09,21.9,22.1,21.9,100,100,100,21.9,22.1,21.9,1010.8,1010.8,1010.2,0.4,137,1.1,-3.37,0.0
A242,28/04/2019,10,22.0,22.0,21.8,100,100,100,22.0,22.0,21.8,1011.4,1011.4,1010.8,0.2,124,0.9,55.49,0.0
A242,28/04/2019,11,24.4,24.4,22.0,100,100,100,24.4,24.4,22.0,1012.2,1012.2,1011.4,0.3,186,0.9,726.8,0.0
A242,28/04/2019,12,26.9,26.9,24.4,85,100,84,24.2,24.8,23.8,1013.0,1013.0,1012.2,2.4,21,4.6,1603.,0.0
A242,28/04/2019,14,29.9,29.9,28.6,68,75,68,23.5,24.1,22.6,1012.9,1013.3,1012.9,2.1,33,6.0,2578.,0.0
A242,28/04/2019,15,30.5,30.8,29.3,66,74,64,23.4,24.6,22.7,1012.4,1013.0,1012.4,3.1,41,6.3,2713.,0.0
A242,28/04/2019,16,30.4,31.3,30.2,65,70,64,23.2,24.5,22.8,1011.4,1012.4,1011.4,3.0,28,7.9,2964.,0.0
A242,28/04/2019,17,31.1,31.3,29.7,62,71,62,22.8,24.5,22.8,1010.4,1011.4,1010.4,3.5,31,7.8,2557.,0.0
A242,28/04/2019,18,30.9,31.8,30.6,61,65,59,22.6,23.5,22.3,1009.8,1010.4,1009.7,3.2,54,8.0,2931.,0.0
A242,28/04/2019,19,30.6,31.2,30.0,63,65,61,22.7,23.4,22.1,1009.3,1009.8,1009.3,3.2,25,8.8,2224.,0.0
A242,28/04/2019,20,29.3,30.6,29.3,66,68,63,22.3,23.2,22.2,1009.3,1009.4,1009.2,2.9,28,7.6,1385.,0.0
A242,28/04/2019,21,28.0,29.3,28.0,69,70,65,21.8,22.4,21.5,1009.9,1009.9,1009.3,2.2,44,6.7,462.8,0.0
A242,28/04/2019,22,25.3,28.0,25.3,85,85,69,22.6,23.2,21.8,1010.5,1010.5,1009.9,1.1,56,4.7,35.95,0.0
A242,28/04/2019,23,24.2,25.3,24.2,90,90,85,22.5,22.6,22.3,1011.1,1011.1,1010.5,0.7,86,2.8,-3.54,0.0
A242,29/04/2019,00,23.4,24.2,23.4,95,95,90,22.5,22.6,22.4,1011.7,1011.7,1011.1,0.3,122,1.3,-3.54,0.0
A242,29/04/2019,01,22.9,23.4,22.9,97,97,95,22.3,22.5,22.3,1012.3,1012.3,1011.7,0.5,138,1.2,-3.54,0.0
A242,29/04/2019,02,22.6,22.9,22.6,98,98,97,22.2,22.4,22.2,1012.4,1012.6,1012.3,0.6,124,1.1,-3.54,0.0
A242,29/04/2019,03,22.3,22.6,22.3,98,98,98,22.1,22.2,22.0,1011.8,1012.4,1011.8,0.5,77,1.3,-3.53,0.0
A242,29/04/2019,04,22.3,22.4,22.2,100,100,98,22.3,22.3,22.0,1011.1,1011.8,1011.0,0.4,134,1.2,-2.62,0.0
A242,29/04/2019,13,27.1,27.3,25.9,84,90,83,24.2,24.5,23.5,1012.7,1012.7,1012.4,1.9,49,6.0,1314.,0.0
A242,29/04/2019,05,22.0,22.3,22.0,100,100,100,22.0,22.3,22.0,1009.9,1011.1,1009.9,0.7,154,1.1,-3.02,0.0
A242,29/04/2019,06,21.8,22.1,21.8,100,100,100,21.8,22.1,21.8,1009.7,1009.9,1009.6,0.5,144,1.1,-2.93,0.0
A242,29/04/2019,07,21.9,21.9,21.8,100,100,100,21.9,21.9,21.8,1009.7,1009.7,1009.5,0.3,180,1.3,-2.16,0.0
A242,29/04/2019,08,22.3,22.3,21.8,100,100,100,22.3,22.3,21.8,1010.3,1010.3,1009.7,0.4,183,1.3,-0.89,0.0
A242,29/04/2019,09,22.4,22.4,22.2,100,100,100,22.4,22.4,22.2,1010.5,1010.6,1010.3,0.7,136,1.1,-1.02,0.0
A242,29/04/2019,10,22.6,22.6,22.4,100,100,100,22.6,22.6,22.4,1011.1,1011.1,1010.5,0.5,131,1.1,53.62,0.0
A242,29/04/2019,11,24.4,24.4,22.6,96,100,96,23.8,24.3,22.6,1011.9,1011.9,1011.1,0.6,301,1.6,770.6,0.0
A242,29/04/2019,14,27.8,27.9,26.9,76,84,75,23.2,24.3,22.8,1012.5,1012.8,1012.5,2.7,25,6.4,1611.,0.0
A242,29/04/2019,12,25.9,26.0,24.4,88,96,88,23.9,24.1,23.4,1012.5,1012.5,1011.9,1.0,34,2.3,1381.,0.0
A242,29/04/2019,15,28.8,29.0,27.7,71,78,67,23.0,23.7,22.0,1011.8,1012.5,1011.8,1.9,26,6.4,2234.,0.0
A242,29/04/2019,16,29.5,30.2,28.5,67,73,64,22.8,24.1,22.4,1011.0,1011.8,1011.0,2.1,17,4.4,2119.,0.0
A242,29/04/2019,17,30.1,31.4,29.2,68,71,62,23.6,24.1,22.3,1009.9,1011.0,1009.9,2.4,49,6.1,2921.,0.0
A242,29/04/2019,18,31.2,31.6,30.1,58,68,57,22.0,23.7,21.7,1009.4,1009.8,1009.3,3.4,34,6.9,3200.,0.0
A242,29/04/2019,21,28.3,30.1,28.3,67,68,62,21.7,22.2,21.7,1009.4,1009.4,1009.1,2.7,44,6.9,604.0,0.0
A242,29/04/2019,22,26.0,28.3,26.0,83,83,67,22.9,23.0,21.8,1010.0,1010.0,1009.4,1.3,52,6.5,36.26,0.0
A242,29/04/2019,23,24.8,26.0,24.8,88,88,83,22.7,22.8,22.6,1010.4,1010.4,1010.0,1.0,63,3.7,-3.54,0.0
A242,29/04/2019,20,30.2,30.9,30.1,63,63,58,22.2,22.5,21.6,1009.1,1009.1,1008.9,2.5,33,7.0,1567.,0.0
A242,29/04/2019,19,30.8,31.7,30.7,60,62,56,22.2,23.1,21.6,1009.0,1009.4,1009.0,3.1,37,7.3,2468.,0.0
A242,30/04/2019,00,23.9,24.8,23.9,93,93,88,22.7,22.7,22.4,1010.8,1010.8,1010.4,0.7,79,2.7,-3.54,0.0
A242,30/04/2019,01,23.5,23.9,23.5,96,96,93,22.7,22.8,22.6,1011.8,1011.8,1010.8,0.4,124,1.3,-3.53,0.0
A242,30/04/2019,13,27.1,27.2,26.6,87,89,85,24.7,25.1,24.0,1012.9,1012.9,1012.7,2.3,38,4.2,959.6,0.0
A242,30/04/2019,02,23.1,23.5,23.1,97,97,96,22.6,22.7,22.6,1012.4,1012.4,1011.8,0.9,140,1.4,-3.54,0.0
A242,30/04/2019,03,22.8,23.1,22.8,98,98,97,22.4,22.6,22.4,1012.2,1012.4,1012.2,0.4,121,1.2,-3.35,0.0
A242,30/04/2019,04,22.7,22.8,22.6,98,98,98,22.4,22.5,22.3,1011.7,1012.2,1011.7,0.3,121,1.1,-3.41,0.0
A242,30/04/2019,05,22.4,22.7,22.4,99,99,98,22.2,22.4,22.2,1011.1,1011.7,1011.0,0.5,149,0.9,-3.48,0.0
A242,30/04/2019,06,22.5,22.5,22.4,100,100,99,22.5,22.5,22.2,1010.3,1011.1,1010.3,0.3,185,0.9,-2.51,0.0
A242,30/04/2019,07,22.6,22.6,22.4,100,100,100,22.6,22.6,22.4,1010.3,1010.4,1010.2,0.6,92,1.0,-2.42,0.0
A242,30/04/2019,08,22.8,22.9,22.6,100,100,100,22.8,22.9,22.6,1010.6,1010.6,1010.3,0.2,103,1.6,-1.19,0.0
A242,30/04/2019,09,22.9,23.0,22.8,100,100,100,22.9,22.9,22.9,1011.1,1011.1,1010.6,0.3,146,0.7,-1.43,0.0
A242,30/04/2019,10,23.5,23.5,22.9,100,100,100,23.5,23.5,22.9,1011.6,1011.6,1011.1,0.4,273,1.1,78.18,0.0
A242,30/04/2019,12,26.8,26.8,24.4,88,100,87,24.6,24.7,23.6,1012.7,1012.8,1012.2,0.8,55,2.7,1448.,0.0
A242,30/04/2019,14,27.6,27.8,26.5,85,92,85,24.9,26.1,24.6,1012.8,1013.1,1012.7,1.8,2,4.2,1364.,0.4
A242,30/04/2019,11,24.4,24.4,23.5,100,100,100,24.4,24.4,23.5,1012.2,1012.2,1011.6,0.5,212,1.1,460.0,0.0
A242,30/04/2019,15,28.6,28.9,27.5,78,89,77,24.4,25.6,24.2,1012.2,1012.8,1012.2,1.8,62,6.8,1437.,0.0
A242,30/04/2019,16,27.5,29.2,27.4,84,84,73,24.5,25.0,23.7,1011.3,1012.2,1011.3,2.1,62,6.8,1196.,0.0
A242,30/04/2019,17,29.3,30.2,27.5,74,85,69,24.1,26.0,23.7,1010.0,1011.3,1010.0,2.7,48,6.8,2386.,0.2
A242,30/04/2019,18,29.7,30.4,28.3,73,76,72,24.4,25.4,23.1,1009.2,1010.0,1009.2,1.9,45,7.5,1656.,0.0
A242,30/04/2019,19,28.5,30.0,28.5,78,78,72,24.3,25.2,23.7,1008.6,1009.2,1008.5,3.1,39,7.4,1639.,0.0
A242,30/04/2019,20,28.7,28.7,27.8,76,84,76,24.1,24.8,23.8,1008.5,1008.6,1008.3,2.0,35,7.0,652.4,0.0
A242,30/04/2019,21,27.4,29.0,27.4,82,83,75,24.0,24.7,23.5,1009.0,1009.0,1008.5,1.5,45,7.1,499.6,0.0
A242,30/04/2019,22,26.2,27.4,26.2,90,90,82,24.4,24.7,24.0,1009.7,1009.7,1009.0,1.0,59,3.7,37.80,0.0
A242,30/04/2019,23,25.7,26.2,25.7,92,92,90,24.3,24.5,24.3,1010.3,1010.3,1009.7,1.0,43,2.5,-3.50,0.0
A242,01/05/2019,15,28.3,28.7,28.1,81,86,78,24.8,25.9,24.4,1012.3,1012.9,1012.3,1.4,79,7.8,1436.,0.0
A242,01/05/2019,02,24.5,24.8,24.5,98,98,97,24.1,24.2,24.1,1011.6,1011.8,1011.6,0.4,96,0.8,-3.47,0.0
A242,01/05/2019,03,24.3,24.5,24.3,98,98,98,24.0,24.1,24.0,1011.3,1011.7,1011.3,0.4,108,0.7,-2.58,0.0
A242,01/05/2019,16,29.8,30.3,28.3,74,84,72,24.6,25.7,24.3,1011.1,1012.3,1011.1,2.7,58,6.9,1991.,0.0
A242,01/05/2019,17,29.0,30.2,29.0,74,76,69,23.9,25.2,23.6,1010.0,1011.1,1010.0,2.9,62,8.5,2062.,0.0
A242,01/05/2019,04,24.4,24.4,24.3,100,100,98,24.4,24.4,24.0,1010.5,1011.3,1010.5,0.1,136,0.6,-2.27,0.0
A242,01/05/2019,18,28.8,29.2,28.5,76,79,73,24.1,24.7,23.7,1009.5,1010.0,1009.5,2.3,64,7.8,1283.,0.0
A242,01/05/2019,19,27.8,28.9,27.6,83,84,73,24.7,24.8,23.4,1009.2,1009.5,1009.2,1.9,57,7.8,1211.,0.0
A242,01/05/2019,20,28.2,28.2,27.7,78,83,78,24.1,24.7,23.7,1009.1,1009.2,1009.1,2.2,44,5.5,916.2,0.0
A242,01/05/2019,21,27.5,28.2,27.5,85,85,78,24.7,24.9,23.8,1009.1,1009.2,1009.0,1.2,56,6.0,606.6,0.0
A242,01/05/2019,22,25.6,27.5,25.6,92,92,83,24.2,24.8,24.2,1009.6,1009.6,1009.1,0.9,62,3.3,28.22,0.0
A242,01/05/2019,05,24.4,24.4,24.3,100,100,100,24.4,24.4,24.3,1010.0,1010.5,1010.0,0.3,96,0.8,-1.41,0.0
A242,01/05/2019,13,27.0,27.0,25.3,94,100,92,25.9,26.1,25.0,1012.9,1012.9,1012.5,0.9,48,4.1,1256.,0.0
A242,01/05/2019,23,25.1,25.7,25.1,93,93,87,23.8,24.4,23.2,1010.3,1010.3,1009.6,0.6,72,4.7,-3.38,0.0
A242,01/05/2019,14,28.3,28.6,27.0,84,94,84,25.2,26.4,24.9,1012.9,1012.9,1012.8,2.8,48,8.3,1630.,0.0
A242,01/05/2019,06,24.4,24.4,24.3,100,100,100,24.4,24.4,24.3,1009.2,1010.0,1009.2,0.4,64,0.7,-0.86,0.0
A242,01/05/2019,07,24.5,24.5,24.3,100,100,100,24.5,24.5,24.3,1009.1,1009.3,1009.1,0.4,127,1.3,-0.66,0.6
A242,01/05/2019,01,24.8,25.2,24.8,97,97,95,24.3,24.3,24.2,1011.6,1011.6,1010.9,0.4,100,1.6,-3.48,0.0
A242,01/05/2019,00,25.3,25.7,25.3,95,95,92,24.4,24.4,24.3,1010.9,1010.9,1010.3,0.9,52,2.6,-3.24,0.0
A242,01/05/2019,08,24.7,24.8,24.5,100,100,100,24.7,24.8,24.5,1009.9,1009.9,1009.1,1.0,44,3.7,-0.16,5.2
A242,01/05/2019,10,24.7,24.7,24.6,100,100,100,24.7,24.7,24.6,1010.7,1010.7,1010.2,0.3,120,2.8,8.308,1.0
A242,01/05/2019,09,24.6,24.8,24.6,100,100,100,24.6,24.8,24.6,1010.2,1010.2,1009.8,0.8,56,2.8,-0.89,0.0
A242,01/05/2019,11,24.2,24.7,24.2,100,100,100,24.2,24.7,24.2,1011.9,1011.9,1010.7,0.7,120,4.3,12.38,22.0
A242,01/05/2019,12,25.3,25.3,24.2,100,100,100,25.3,25.3,24.2,1012.5,1012.5,1011.9,0.4,227,1.8,416.3,2.6
A242,02/05/2019,08,23.6,23.7,23.6,100,100,100,23.6,23.7,23.6,1009.5,1009.5,1009.2,0.4,154,0.9,-1.87,0.0
A242,02/05/2019,01,24.2,24.5,24.2,97,97,96,23.8,23.9,23.7,1011.7,1011.7,1011.0,0.4,115,1.0,-3.18,0.0
A242,02/05/2019,09,23.6,23.7,23.6,100,100,100,23.6,23.7,23.6,1009.8,1009.8,1009.5,0.3,149,0.9,-1.22,0.0
A242,02/05/2019,10,23.6,23.6,23.5,100,100,100,23.6,23.6,23.5,1010.4,1010.4,1009.8,0.3,128,0.6,56.69,0.0
A242,02/05/2019,02,24.5,24.6,24.2,98,98,97,24.1,24.2,23.8,1012.0,1012.1,1011.7,0.8,66,3.4,-1.88,1.2
A242,02/05/2019,11,25.1,25.1,23.6,100,100,100,25.1,25.1,23.6,1011.0,1011.0,1010.4,0.6,10,1.4,456.6,0.0
A242,02/05/2019,23,25.3,25.6,25.3,98,98,97,25.0,25.1,24.9,1009.5,1009.5,1009.1,0.5,141,0.9,-2.04,0.2
A242,02/05/2019,03,24.0,24.5,24.0,100,100,98,24.0,24.2,24.0,1011.7,1012.1,1011.7,0.3,66,1.6,-2.76,0.0
A242,02/05/2019,14,28.2,28.5,27.1,87,92,83,25.7,26.4,24.7,1011.9,1012.2,1011.8,1.8,40,6.3,1524.,0.0
A242,02/05/2019,15,29.6,29.8,28.1,75,87,74,24.7,26.0,24.3,1011.3,1011.9,1011.3,2.4,64,7.4,1850.,0.2
A242,02/05/2019,16,28.4,30.4,28.4,83,84,70,25.3,25.7,23.9,1010.5,1011.3,1010.4,1.5,85,7.4,2279.,0.4
A242,02/05/2019,06,23.7,23.9,23.7,100,100,100,23.7,23.9,23.7,1009.5,1010.3,1009.5,0.3,90,0.9,-2.43,0.0
A242,02/05/2019,22,25.6,25.8,25.6,97,97,95,25.1,25.1,24.9,1009.1,1009.1,1008.5,0.4,95,2.0,39.92,0.0
A242,02/05/2019,17,29.3,29.3,27.9,79,85,78,25.2,25.7,24.2,1009.7,1010.6,1009.7,2.4,54,9.9,2590.,0.0
A242,02/05/2019,04,23.9,24.0,23.8,100,100,100,23.9,24.0,23.8,1011.1,1011.7,1011.1,0.2,122,0.8,-2.42,0.0
A242,02/05/2019,18,28.4,29.3,28.0,81,81,76,24.8,25.3,23.8,1008.8,1009.7,1008.8,3.1,47,7.6,1671.,0.0
A242,02/05/2019,19,29.0,29.1,27.8,81,85,75,25.3,25.4,23.8,1008.0,1008.8,1008.0,1.6,34,6.4,1482.,0.0
A242,02/05/2019,21,25.7,29.0,25.6,95,95,77,24.8,24.8,24.3,1008.5,1008.5,1007.9,0.9,51,7.6,172.1,3.6
A242,02/05/2019,05,23.9,23.9,23.8,100,100,100,23.9,23.9,23.8,1010.3,1011.1,1010.3,0.3,151,0.8,-2.79,0.6
A242,02/05/2019,13,27.4,27.4,26.3,90,94,87,25.7,25.8,24.8,1012.1,1012.2,1011.9,1.4,64,4.2,1151.,0.0
A242,02/05/2019,20,29.0,29.3,28.5,78,81,76,24.7,25.3,24.2,1007.9,1008.0,1007.7,1.6,27,5.5,1005.,0.0
A242,02/05/2019,12,26.4,26.4,24.9,94,100,94,25.3,25.8,25.0,1011.9,1011.9,1011.0,1.2,44,2.7,840.3,0.0
A242,02/05/2019,00,24.5,25.1,24.5,96,96,93,23.8,23.8,23.7,1011.0,1011.0,1010.3,0.4,137,1.8,-3.31,0.0
A242,02/05/2019,07,23.6,23.7,23.5,100,100,100,23.6,23.7,23.5,1009.1,1009.5,1009.1,0.2,108,1.0,-2.57,0.0
A242,03/05/2019,09,24.6,24.8,24.5,100,100,100,24.6,24.8,24.5,1009.4,1009.4,1008.6,0.9,57,3.6,-2.31,0.0
A242,03/05/2019,01,25.0,25.2,25.0,100,100,100,25.0,25.2,25.0,1011.3,1011.3,1010.5,0.4,76,2.2,-1.75,0.0
A242,03/05/2019,23,24.9,25.2,24.9,100,100,98,24.9,24.9,24.5,1010.6,1010.6,1009.7,0.6,129,1.4,-1.92,0.0
A242,03/05/2019,03,24.8,24.9,24.8,100,100,100,24.8,24.9,24.8,1011.0,1011.5,1011.0,0.3,91,1.4,-1.31,0.0
A242,03/05/2019,11,25.3,25.3,24.7,100,100,100,25.3,25.3,24.7,1010.7,1010.7,1010.0,0.6,18,1.9,352.4,0.0
A242,03/05/2019,10,24.7,24.7,24.5,100,100,100,24.7,24.7,24.5,1010.0,1010.0,1009.4,0.6,52,2.3,67.42,0.0
A242,03/05/2019,08,24.8,24.8,24.7,100,100,100,24.8,24.8,24.7,1008.7,1008.7,1008.3,1.7,44,3.6,-1.24,0.4
A242,03/05/2019,05,25.0,25.0,24.9,100,100,100,25.0,25.0,24.9,1009.3,1010.2,1009.3,0.5,66,1.9,-1.77,0.2
A242,03/05/2019,02,24.8,25.0,24.8,100,100,100,24.8,25.0,24.8,1011.4,1011.5,1011.2,0.6,57,1.4,-2.42,0.0
A242,03/05/2019,04,25.0,25.1,24.8,100,100,100,25.0,25.1,24.8,1010.2,1011.0,1010.2,0.7,44,1.9,-0.56,1.0
A242,03/05/2019,07,24.8,25.0,24.7,100,100,100,24.8,24.9,24.7,1008.4,1008.7,1008.4,0.5,41,1.6,-1.73,0.0
A242,03/05/2019,12,26.7,26.7,25.3,93,100,91,25.4,25.6,24.5,1011.6,1011.6,1010.7,1.1,21,3.7,980.3,0.0
A242,03/05/2019,19,28.8,29.2,28.3,83,83,78,25.6,25.7,24.3,1008.1,1008.5,1008.1,0.8,74,5.5,1101.,0.0
A242,03/05/2019,18,28.3,30.1,27.8,83,86,74,25.1,25.8,24.3,1008.4,1008.9,1008.4,2.1,55,9.0,1480.,0.0
A242,03/05/2019,16,28.9,29.5,28.2,77,89,77,24.6,26.8,24.5,1010.0,1010.7,1010.0,2.7,42,5.9,2203.,0.0
